D,46,144642113640776,1000000000,16:10:42:06.818,0
V,93,144642130308243,1000000000,16:10:42:07.818,0
V,94,144642146975323,1000000000,16:10:42:08.818,0
D,47,144642146975323,1000000000,16:10:42:08.818,0
V,95,144642163652571,1000000000,16:10:42:09.819,0
V,96,144642180314278,1000000000,16:10:42:10.818,0
D,48,144642180314278,1000000000,16:10:42:10.818,0
V,97,144642196981869,1000000000,16:10:42:11.818,0
V,98,144642213653075,1000000000,16:10:42:12.819,0
D,49,144642213653074,1000000000,16:10:42:12.819,0
V,99,144642230311322,1000000000,16:10:42:13.818,0
V,100,144642246988029,1000000000,16:10:42:14.819,0
D,50,144642246988029,1000000000,16:10:42:14.819,0
V,101,144642263655578,1000000000,16:10:42:15.819,0
V,102,144642280315691,1000000000,16:10:42:16.818,0
D,51,144642280315691,1000000000,16:10:42:16.818,0
V,103,144642296983199,1000000000,16:10:42:17.818,0
V,104,144642313651613,1000000000,16:10:42:18.819,0
D,52,144642313651613,1000000000,16:10:42:18.819,0
V,105,144642330321111,1000000000,16:10:42:19.819,0
V,106,144642346991068,1000000000,16:10:42:20.819,0
D,53,144642346991068,1000000000,16:10:42:20.819,0
V,107,144642363658616,1000000000,16:10:42:21.819,0
V,108,144642380324697,1000000000,16:10:42:22.819,0
D,54,144642380324696,1000000000,16:10:42:22.819,0
V,109,144642397002488,1000000000,16:10:42:23.820,0
V,110,144642413664069,1000000000,16:10:42:24.819,0
D,55,144642413664069,1000000000,16:10:42:24.819,0
V,111,144642430331702,1000000000,16:10:42:25.819,0
V,112,144642446986283,1000000000,16:10:42:26.819,0
D,56,144642446986283,1000000000,16:10:42:26.819,0
V,113,144642463656571,1000000000,16:10:42:27.819,0
V,114,144642480324069,1000000000,16:10:42:28.819,0
D,57,144642480324069,1000000000,16:10:42:28.819,0
V,115,144642496991660,1000000000,16:10:42:29.819,0
V,116,144642513658784,1000000000,16:10:42:30.819,0
D,58,144642513658785,1000000000,16:10:42:30.819,0
V,117,144642530338739,1000000000,16:10:42:31.820,0
V,118,144642546996238,1000000000,16:10:42:32.819,0
D,59,144642546996238,1000000000,16:10:42:32.819,0
V,119,144642563665984,1000000000,16:10:42:33.819,0
V,120,144642580334148,1000000000,16:10:42:34.820,0
D,60,144642580334149,1000000000,16:10:42:34.820,0
V,121,144642597001823,1000000000,16:10:42:35.820,0
V,122,144642613663405,1000000000,16:10:42:36.819,0
D,61,144642613663405,1000000000,16:10:42:36.819,0
V,123,144642630331362,1000000000,16:10:42:37.819,0
V,124,144642647008942,1000000000,16:10:42:38.820,0
D,62,144642647008942,1000000000,16:10:42:38.820,0
V,125,144642663676492,1000000000,16:10:42:39.820,0
V,126,144642680350574,1000000000,16:10:42:40.821,0
D,63,144642680350574,1000000000,16:10:42:40.821,0
V,127,144642697016529,1000000000,16:10:42:41.820,0
V,128,144642713683984,1000000000,16:10:42:42.821,0
